source_id,ra,dec,parallax,e_parallax,pmra,pmdec,phi1,phi2,pm1,pm2,e_pm1,e_pm2,g0,r0,i0,rv,e_rv,feh,memb_prob
1659128927094060800,208.42339891898777,58.47787523386867,-0.10763862198305266,0.2149735987186432,-7.685070668253935,-2.538482419997528,3.8823788255711404,-1.638020713459477,-7.888655889618402,-1.8092297885792152,0.23991016684368202,0.24918260523275282,19.519495863467455,19.356056367978454,19.301140371710062,0.0,10000.0,-10000.0,0.924658085519177
1659137448309169024,207.92599080728237,58.45709282205522,-0.05520249817666914,0.1849219650030136,-7.890721869013587,-2.85754900480743,3.621349096318369,-1.6334208677539976,-8.138862545267509,-2.0464589901209638,0.1999484382944355,0.22791166816524625,19.451917849481106,19.235842237249017,19.19523886963725,0.0,10000.0,-10000.0,0.9322755585438908
1659163772164222336,209.54243500225027,58.44002474975287,0.0447904449085122,0.012017381377518177,-7.469007053444857,-2.500138136843994,4.462663731652966,-1.7254952235666636,-7.638506366570602,-1.9209314291695032,0.011707614054629459,0.012196000702682498,-999.0267091467977,-999.0191224683076,13.99883661326021,-279.27166748046875,1.3768536037976544,-10000.0,0.9980258087438482
1659164970459650048,209.38304531418075,58.48161483937026,0.14396471224880455,0.20115876197814941,-7.558306031648487,-2.313284651009527,4.38274158960049,-1.6775473060594386,-7.717382303372385,-1.7091770909548611,0.20810240454670703,0.20852152817499742,19.26784849539399,19.110055685043335,19.04771262034774,0.0,10000.0,-10000.0,0.8885328460581223
1659168268994564096,209.27991240564825,58.53091445330087,0.377128788663845,0.22790709137916565,-7.363419193899045,-2.753432480201557,4.332946884627732,-1.6241081275779592,-7.561228189974468,-2.151548490563291,0.2467226788382264,0.22831977195020683,20.413410775363445,19.36718517355621,18.807186444289982,0.0,10000.0,-10000.0,0.9034564379978438
1659168823045777024,209.16602654490964,58.52832714384458,-0.2223192888892746,0.4660753309726715,-7.675215573102024,-3.60268832615128,4.273454695035107,-1.6218481124206736,-7.945514391133243,-2.959239484946946,0.5094912330226052,0.696355292045515,21.37371602654457,20.305343437939882,19.531642170622945,0.0,10000.0,-10000.0,0.620886423508047
1659176721490193024,208.71369029195986,58.51183095434391,-0.04403671302653987,0.07791190594434738,-7.765027295411619,-2.697515718535648,4.036605751472125,-1.6180505193159722,-7.974429756007906,-1.9951716760043656,0.08779697998742059,0.09156742989435583,18.153212569653988,17.822797061875463,17.681396456435323,0.0,10000.0,-10000.0,0.9628067942121696
1659196169102176896,209.5628818321585,58.76380233699859,0.03214873489585895,0.22385737299919128,-7.90785723139423,-2.677293903235195,4.498036438133797,-1.4034779806094337,-8.088968421648568,-2.0665668414030747,0.3160267262981446,0.23628214527953642,19.693366453051567,19.459879871457815,19.400172863155603,0.0,10000.0,-10000.0,0.8356996332141509
1659203041049888128,209.61064487941564,58.8928951107882,0.3773832757046896,0.4341928958892822,-7.635445129278549,-2.668461748596443,4.53249276541808,-1.2766334031625208,-7.81516202894692,-2.0842151729733107,0.4686376733265833,0.4973003722474715,21.529565434902906,20.528027329593897,19.39026722125709,0.0,10000.0,-10000.0,0.552561246106051
1659235133045201920,208.6818043557553,58.85571345244932,0.25783472178441447,0.1563558578491211,-7.38860305462366,-2.48934187997995,4.050812973053325,-1.2740619793615529,-7.581813516380495,-1.8177958898199345,0.18031217623442175,0.15437101881953663,19.215306099504232,18.69305774383247,18.52519011683762,0.0,10000.0,-10000.0,0.7957476468984672
1659298320604109824,207.20340718750492,58.33070139981095,0.7153675287321611,0.5584755539894104,-7.250506829568495,-3.033660168115683,3.2311982217059803,-1.7188078937856903,-7.544255879831624,-2.203893491268812,0.5958723473716927,0.669335869006418,20.707645680755377,20.411853928118944,20.281616715714335,0.0,10000.0,-10000.0,0.6697768301755079
1659307361510695808,207.3169938051616,58.52644757023654,0.05301118438700046,0.011391102336347103,-7.710731041681649,-2.851695602737589,3.3120528980213324,-1.5308692333396006,-7.977825898889292,-1.9854054837330188,0.012099291084903032,0.012388257010163016,14.101436737924814,13.342536455020308,13.084399731829762,-275.6081237792969,1.8203813924563899,-10000.0,0.9994528463406093
1659307808187295616,207.4167468487297,58.59793010159243,0.1485753242284857,0.21201105415821075,-7.9350200108515905,-3.146943694892324,3.3716062391911654,-1.465504601569216,-8.22983905851767,-2.266615596508306,0.2525556274506549,0.20476964071048132,19.49380674213171,19.291262850165367,19.229979624971747,0.0,10000.0,-10000.0,0.9141196015878829
1659308284928278912,207.1554890189892,58.48585269645098,0.47548193433642577,0.23653477430343628,-7.754379665432397,-3.1780341774675,3.223655016623516,-1.5618199768870393,-8.062751107481263,-2.2852461153304064,0.2581622432808117,0.2486641216670923,19.76659237407148,19.54375739581883,19.490122815594077,0.0,10000.0,-10000.0,0.9392959723921631
1659312579895542272,206.84533205634668,58.36148780997301,0.08397499210618549,0.3593501150608063,-7.3239523311131105,-3.344503829355813,3.0479666353681183,-1.6667064725699423,-7.665447261504217,-2.463108177504669,0.3848718678053598,0.36320311439817965,20.150469932705164,19.92782822996378,19.8338886750862,0.0,10000.0,-10000.0,0.8014191079177233
1659315981509836544,206.80327902485257,58.53158602629303,-0.7490072747901576,0.5180865526199341,-7.622430476579377,-3.486003230661933,3.046100236117009,-1.4952008240047228,-7.9800591443061855,-2.56365382761535,0.6644394606614347,0.5909465604925614,20.870415724813938,20.369230326265097,20.208953480236232,0.0,10000.0,-10000.0,0.8195981402029467
1659323849889570176,207.02668534826475,58.67353949207149,-0.004109749635323137,0.1540643721818924,-7.691016897315043,-2.842288638540835,3.178228311980448,-1.3677252380741964,-7.965791723380492,-1.94332391517387,0.1870391120271139,0.16603322196643053,18.849372766911983,18.65027961693704,18.59029220417142,0.0,10000.0,-10000.0,0.9673834900444976
1659324811962647040,206.9997989974014,58.71153240674212,0.08968942176967147,0.45967337489128113,-7.861783064828863,-3.699062555857903,3.168703018617436,-1.3283810086543208,-8.234621628057164,-2.771588604629677,0.6521530073158117,0.5432342352954023,20.487400710582733,19.999898141250014,19.790164064615965,0.0,10000.0,-10000.0,0.6660471024570853
1659325297294153600,207.0049896862652,58.74465804259815,0.2921408873408903,0.045824259519577026,-7.643786942321657,-2.674225356842625,3.1751848308227144,-1.2957838285714243,-7.9002145659227585,-1.779204848006274,0.05773274262101145,0.0454884725411966,16.91341319680214,16.614345494657755,16.506463430821896,0.0,10000.0,-10000.0,0.9242451738492948
1659344362653447168,207.52247993803167,58.94854417597985,0.3043059246156333,0.23381970822811127,-7.515859767039347,-2.833396670794751,3.463919316427143,-1.1228422649163416,-7.775867897656697,-2.0129985519278386,0.29349076734650525,0.2529620486641608,19.501788064837456,19.296095862984657,19.237818563356996,0.0,10000.0,-10000.0,0.6604717710513863
1659367658556382464,206.5268458556294,58.67375583798841,0.13942990488863896,0.09108131378889084,-7.948963718205623,-3.180715170132782,2.920132093459465,-1.336790912815149,-8.277548757451486,-2.1875008011142696,0.11877408356603116,0.0953378875094721,18.37243377789855,18.049413096159697,17.900245844386518,0.0,10000.0,-10000.0,0.9392644296219177
1659372297121101056,206.27627786353065,58.77289116494033,0.5162765551731607,0.18658661842346191,-8.070665520670351,-3.022902493399221,2.8032935119091515,-1.222308944646736,-8.386661985220435,-1.9843089922678152,0.21712403020769863,0.1971374136782839,19.854250002652407,19.107076946645975,18.82269636914134,0.0,10000.0,-10000.0,0.8886408725444832
1659405488628265088,206.634951831046,59.07330163117008,0.09689213228197822,0.01173628680408001,-7.380317302914862,-2.860876838737243,3.0240260146790967,-0.9469575820764187,-7.670926346246895,-1.9520729414094562,0.01304777799282009,0.013171491387226376,13.390112198889256,12.683578576892614,12.444728245958686,-277.0906982421875,2.0214853185384274,-10000.0,0.9217893472570854
1659690713112406528,212.30998045767845,58.51572006205834,0.12083083365149218,0.036138176918029785,-7.332593732941877,-1.710805061738895,5.912139775645221,-1.7304423468833758,-7.387532950578861,-1.455383700527636,0.04202730883024559,0.04202886183689778,16.67645201086998,16.24759243056178,16.065456308424473,0.0,10000.0,-10000.0,0.5476609556619904
1659707476368922880,211.98870391532037,58.63582049458446,0.2983297409512001,0.5075266361236572,-7.619213459438521,-1.591002695403593,5.749141052135786,-1.6042063813459289,-7.67618605264966,-1.288359810913656,0.6735240750654342,0.6552864900653671,21.74502731114626,20.416505621746182,19.522104056552052,0.0,10000.0,-10000.0,0.6281712581124131
1659707819966316288,211.92109731018857,58.66644535000385,0.0938178850668145,0.32652202248573303,-7.87839013556896,-2.165967866770127,5.715211200157256,-1.5721968025311437,-7.959797221766053,-1.8444717716670316,0.4383455923393041,0.4239591161777766,20.140395686030388,19.798797644674778,19.624574653804302,0.0,10000.0,-10000.0,0.7950937686857467
1659719472213213440,213.55933102806816,58.27976887887979,0.19937650652311908,0.17827945947647095,-7.357491362367258,-2.177484108889902,6.560994271390198,-1.9828246075356237,-7.390896201656189,-2.0612543579386284,0.18184827511310575,0.20491557165409785,19.283377725631,19.06121295504272,19.022782523185015,0.0,10000.0,-10000.0,0.7297521132989578
1659724621878695680,213.43164211955985,58.42573509305092,0.1901788882933023,0.05413486436009407,-7.405728599558351,-2.491769305622302,6.496412666640324,-1.8357581635707547,-7.448661384129821,-2.3603334398620857,0.05667571714054942,0.05664894027980933,17.1346982922405,16.8235072363168,16.729674790985882,0.0,10000.0,-10000.0,0.7113660296738255
1659726928276433920,213.68814378678678,58.46174497143065,-0.13150638018643676,0.19756092131137848,-7.240076884813559,-1.557187675912259,6.631267492079518,-1.8018671355952045,-7.260885624024662,-1.4570815731648772,0.22611970269015955,0.2366855844986837,19.38636531122029,19.187702583149076,19.07770042680204,0.0,10000.0,-10000.0,0.7693136104131951
1659728852421783680,213.806967741434,58.53084359970964,0.18142718983278275,0.13100877404212952,-7.366820703883968,-2.01955447743006,6.694275927643967,-1.733575595805038,-7.390533030883419,-1.9309762012781144,0.14868034509640135,0.1587901282248035,18.64353609085083,18.41811118647456,18.32170342374593,0.0,10000.0,-10000.0,0.9497446915531357
1659792138764452736,212.6733389787201,58.68528464985742,0.2796101485881515,0.2555203139781952,-6.704801888043061,-2.149329327446873,6.106849898340421,-1.5670113368782375,-6.764674385688272,-1.9527327956845641,0.33881070542755876,0.2983581662903709,19.924950815737247,19.620550759136677,19.55039202235639,0.0,10000.0,-10000.0,0.5956087941731384
1659806020098126464,212.50560980028484,58.81862973796469,0.05251799843592989,0.052511751651763916,-7.4599695766604315,-1.996561893281711,6.023914395185131,-1.4310783695176987,-7.519554768428871,-1.758892140809801,0.06430257998759777,0.06396645555674213,17.433838609606028,17.03120443969965,16.864373851567507,0.0,10000.0,-10000.0,0.8910008502794572
