source_id,ra,dec,parallax,e_parallax,pmra,pmdec,phi1,phi2,pm1,pm2,e_pm1,e_pm2,g0,r0,i0,rv,e_rv,feh,memb_prob,desi_rv,desi_rv_err,desi_targetid
840450096814636032,175.62098172081588,53.69179112439831,0.1214775376306129,0.0591479763388633,-7.80589784824968,-7.979452095765701,-14.759618962879529,-0.0026401935497366,-10.897038468904984,-2.420382113041982,0.0616064133099083,0.0463046607531428,17.574541177600622,17.197704572230577,17.022494610399008,-184.05722068520907,2.243955659332594,-2.456112378015725,0.9999470844706576,-184.48610765584257,1.5655941360751222,39633304168695744
840450504835587328,175.44526073412044,53.67365635825998,0.3057103887824846,0.1687624752521515,-7.303813783538652,-7.494635070059184,-14.856648646703434,0.0391336348580833,-10.217280410421347,-2.263278956026066,0.1746825732918331,0.12146301445097,19.12618635036052,18.864151833578944,18.77434770576656,-187.9490377861217,9.506924840366914,-2.5000000856551257,0.9650816157980244,-187.47118148340337,4.828831043928325,39633304168694281
840747922730517376,179.93750687489046,54.8727425790869,0.0022648358019424,0.1080046817660331,-7.8667926250701,-7.20936141743768,-11.993837607586611,-0.3056876736591116,-10.400902242464165,-2.383810142565959,0.1122432041095571,0.0847447815955805,18.20097554847598,18.17966689169407,18.229933662340045,-192.18511762511883,1.9285698375740017,-2.01706673806259,0.9999142395380248,-207.1642037709724,6.0811803959689055,2305843015475794373
840751809677187968,179.29379057083815,54.72274869026689,0.1997283855839948,0.1644317209720611,-8.001247498869091,-7.32312991230061,-12.39033795736674,-0.2510260421321368,-10.595816786606282,-2.318805700196405,0.17101248476092,0.1425724436920968,18.98420886695385,18.813658762723207,18.752624560147524,-193.25752907903689,3.553488574052144,-2.592421339152407,0.9999212814474642,-204.869415898209,7.507443511427498,2305843015475794321
840759055286431872,179.74263744007467,54.88787021439699,0.1330152350633854,0.1009081676602363,-7.759837796323547,-7.406502527487728,-12.083753027410523,-0.2370441477782772,-10.41249364034796,-2.579018903507086,0.0931757344156008,0.0760610081349213,18.17477250471711,17.900618301704526,17.79661165550351,-194.8890611057875,5.08969607986174,-2.6844014586916827,0.9999487948288632,-201.55342545120683,4.950735712877174,2305843015475797443
840779396251675648,176.85243186845798,53.92965810412123,-0.1240289964742834,0.1316386610269546,-7.798012267242867,-7.87497013321777,-14.018947690619882,-0.194127667164779,-10.791138896192908,-2.524969552730225,0.1264927250087059,0.0949239205739159,18.60669156163931,18.382496984675527,18.30634444952011,-186.9447528781297,5.826653330998441,-2.250000008845817,0.9999673967789292,-189.06098239403488,6.173259430563116,39633307759019994
840784309694248320,176.48712432586973,53.86976581054544,-0.0388294784356782,0.1399350315332412,-7.75751476956242,-8.063290681985226,-14.232930562320576,-0.1298887476328158,-10.87076747450502,-2.6499257607360702,0.1248327709367471,0.1026386058586476,18.59466227144003,18.413368482142687,18.34876696113497,-182.5439220367364,2.6784022027204784,-3.000000078613962,0.9999673260313516,-184.86993805246823,2.125240287623368,39633304177084551
840785065608494080,176.42376084737668,53.8817407807842,0.8704296512305472,0.3193969130516052,-7.707894929345157,-7.973818898386806,-14.258036639326974,-0.099747452256093,-10.783245525120368,-2.5913409677359964,0.3226058936385156,0.2448012556067612,19.704364869743586,19.482283188030124,19.403286553919315,0.0,10000.0,-10000.0,0.9944688377071468,-186.68972686843605,7.601882379354211,2782076038283272
840790425727710848,176.57955718939058,54.02634654549492,0.2274181365887991,0.1493716835975647,-7.591579041416174,-7.805105657910433,-14.103153816261964,-0.0267638862607853,-10.588998788946087,-2.5347290428984786,0.1479791928541045,0.1101723697551046,18.9623937997967,18.7697036806494,18.71797100454569,-187.76250237168605,7.769787812753234,-2.3543943039437134,0.999939878596267,-184.19438529423107,6.961049383936025,39633307754826705
840806579100164992,177.26300449919614,54.12894183405507,0.1237482536551856,0.0542805008590221,-7.702876251725483,-7.739673708580781,-13.708868146731902,-0.1526246219659688,-10.624145198159434,-2.5227743603261192,0.0550233193188277,0.041154282127457,17.318879649043083,16.930654548108578,16.750276781618595,-184.1467182324589,2.172797856149246,-2.461980501138352,0.999985899148462,-183.1216010507488,2.4954082833922056,39633311315789676
