source_id,pmra,pmdec
6562755353079595264,6.027671039192522,-7.760990032287968
6562771055479995008,2.7310537668266224,-5.216682279038569
6562789850256991360,0.4964939275411333,-5.972306495048759
6562813970793872384,-2.4576424925803853,-3.1856362130623013
6562817131889295488,3.897422903260138,-4.118907304845774
6562836648220722688,0.23047666793884947,-4.687320231889039
6562870419546808960,1.3506226099583933,-4.535248201709252
6563629499183403776,3.8909706102717463,-3.586382744572142
6564024597518337152,-1.4079733472451281,-4.758150666776977
6564028724984017408,3.441333112244984,-6.68235342091352
6564085517338144768,1.9542559066700715,-5.613208036957969
6564227427351502336,-0.07645032676189756,-2.6417999005897244
6564232989331691648,1.9881627236879271,-5.631917698904392
6564281161685984256,1.7958288331566337,-6.355197866386174
6564282334212694528,2.103431126597772,-8.100039109338871
6564319099132792832,7.377303206184815,-7.6534099066534065
6564327723427215616,6.460549986401384,-4.504610914457038
6564382454193756416,6.842359464627455,-5.634272907402368
6564404513146317824,0.6407219398299868,-6.750345068520299
4972364006008183936,9.212298450623384,-0.483597815984507
4972380984015541120,9.03484888229246,-1.485149001929426
4973136481646041984,6.822489735830142,-3.0562972287800014
4973139681398659456,2.016231146523042,-2.0537248639761696
4973211527611651584,5.729902208034181,-4.470762551175832
4973212897703504000,6.318182571049446,-2.294218217059699
4973423767715359616,4.420961803221294,-4.588923843296282
4976486831014691584,6.572648315206798,-1.7659173226714402
6502415254459132416,4.714025144044147,-2.80056096296552
6502459024469490048,4.504238375860922,-3.7319383170923466
6502484553754658560,5.695808588966326,-2.4014700986974216
6502515928492366208,9.413261491567377,-2.7098057966287437
6502518608551960320,7.818331475515148,-3.9626880196740544
6512884799882126720,6.0424140813512635,-5.149376870572496
6512911055018918528,4.700587435941233,-2.392197339388941
6513025198069510272,6.2633208277668935,-4.735042653707975
6513040518217418624,6.135309259886189,-3.8172164875658265
6513048184734518656,8.363938592858023,-6.167746492070153
6513049073792310528,-1.8724355362037985,-4.38107076394874
6513057118264807296,3.6900848419164904,-5.32312691429089
6513058767533721344,0.6657555544091087,-1.0773781355792593
6513184176283296896,6.194615839166268,-4.657524141482579
6513186512745291520,-0.9365217226030023,-6.464075918441651
6513276024158848128,5.904465888881224,-3.776230182238305
6513301759602918784,6.977816056921993,-5.1337064797789
6513938582993894912,0.11521425843052524,-1.467081262806086
6521465392922759424,0.11618110989674521,-1.3196591394919837
6521815278138182912,1.0266415995753382,-2.683115441374077
6521900077972606336,9.235069454872257,-4.657818889894014
6521923678815452672,0.8757146036824649,-1.7500382518530146
6522148224004023424,1.1472204219542401,-1.8760117126551026
6522159322199549440,1.3843171833418608,-2.1152855748050783
6522168496249681024,7.343891566173689,-4.4640147621271
6522398672136333568,3.64717502240626,-2.2255837165340058
6522403443842744576,0.947366501055357,-1.450724893916572
6522483025293900672,9.545207417859936,-3.16704922398159
6562708314598136064,2.8384197833901745,-4.019252438013914
6562729613339453184,7.729243661385827,-7.500957206800516
6562737241201070720,3.749330823884779,-7.356775648682202
6562776381239528320,6.769430485768843,-7.792339659524028
6562836678287074048,6.322468080621595,-7.991032062986426
6562845787911074048,1.6163322087232463,-4.74416337869156
6564068371825908096,4.990782311150159,-4.588197742452946
6564073701881469696,2.7399849686669535,-3.570137816247017
6564213168059979776,2.237904953802349,-8.500969643505961
6564288141008473216,1.6508878700488059,-6.060158210102394
6564289545462166528,-0.026077455556081208,-3.273568233120482
6564318338922184704,1.084859328612468,-2.7960149463860433
6564344143085843712,0.7309277943150432,-2.707403642208644
6564393140072844800,6.910535661588693,-8.111436678301148
4973120401288253312,1.4311585472186235,-1.3674759495816753
4973204483865350144,6.233193758327248,-1.8800735063280625
6500940358392919296,4.622523683259137,-5.0497226685211185
6502445211854693376,5.54115231990397,-3.874840884375222
6502451018650538240,4.354762242080898,-6.553440686750058
